"x"
0.855787
0.860323
0.86486
0.869397
0.873933
0.87847
0.883007
0.887543
0.89208
0.896617
0.901153
0.90569
0.910227
0.914763
0.9193
0.921742
0.924184
0.926626
0.929068
0.93151
0.933952
0.936394
0.938835
0.941277
0.943719
0.946161
0.948603
0.951045
0.953487
0.955929
0.958371
0.960813
0.963255
0.965697
0.968139
0.970581
0.973023
0.975465
0.977906
0.980348
0.98279
0.985232
0.987674
0.990116
0.992558
0.995
0.995003
0.995007
0.99501
0.995013
0.995017
0.99502
0.995023
0.995027
0.99503
0.995033
0.995037
0.99504
0.995043
0.995047
0.99505
0.995053
0.995057
0.99506
0.995063
0.995067
0.99507
0.995073
0.995077
0.99508
0.995083
0.995087
0.99509
0.995093
0.995097
0.9951
0.995223
0.995345
0.995468
0.99559
0.995713
0.995835
0.995958
0.996081
0.996203
0.996326
0.996448
0.996571
0.996694
0.996816
0.996939
0.997061
0.997184
0.997306
0.997429
0.997552
0.997674
0.997797
0.997919
0.998042
0.998165
0.998287
0.99841
0.998532
0.998655
0.998777
0.9989
0.993871
0.988842
0.983813
0.978784
0.973755
0.968726
0.963697
0.958668
0.953639
0.94861
0.943581
0.938552
0.933523
0.928494
0.923465
0.918435
0.913406
0.908377
0.903348
0.898319
0.89329
0.888261
0.883232
0.878203
0.873174
0.868145
0.863116
0.858087
0.853058
0.848029
0.843
0.842536
0.842071
0.841607
0.841143
0.840679
0.840214
0.83975
0.839286
0.838821
0.838357
0.837893
0.837429
0.836964
0.8365
0.836036
0.835571
0.835107
0.834643
0.834179
0.833714
0.83325
0.832786
0.832321
0.831857
0.831393
0.830929
0.830464
0.83
0.832868
0.835735
0.838603
0.841471
0.844339
0.847206
0.850074
0.852942
0.85581
0.858677
0.861545
0.864413
0.867281
0.870148
0.873016
0.875884
0.878752
0.881619
0.884487
0.887355
0.890223
0.89309
0.895958
0.898826
0.901694
0.904561
0.907429
0.910297
0.913165
0.916032
0.9189
0.909097
0.899293
0.88949
0.879687
0.869883
0.86008
0.850277
0.840473
0.83067
0.820867
0.811063
0.80126
0.791457
0.781653
0.77185
0.762047
0.752243
0.74244
0.732637
0.722833
0.71303
0.703227
0.693423
0.68362
0.673817
0.664013
0.65421
0.644407
0.634603
0.6248
0.623352
0.621903
0.620455
0.619006
0.617558
0.61611
0.614661
0.613213
0.611765
0.610316
0.608868
0.607419
0.605971
0.604523
0.603074
0.601626
0.600177
0.598729
0.597281
0.595832
0.594384
0.592935
0.591487
0.590039
0.58859
0.587142
0.585694
0.584245
0.582797
0.581348
0.5799
0.582453
0.585007
0.58756
0.590113
0.592667
0.59522
0.597773
0.600327
0.60288
0.605433
0.607987
0.61054
0.613093
0.615647
0.6182
0.620753
0.623307
0.62586
0.628413
0.630967
0.63352
0.636073
0.638627
0.64118
0.643733
0.646287
0.64884
0.651393
0.653947
0.6565
0.660974
0.665448
0.669923
0.674397
0.678871
0.683345
0.687819
0.692294
0.696768
0.701242
0.705716
0.71019
0.714665
0.719139
0.723613
0.728087
0.732561
0.737035
0.74151
0.745984
0.750458
0.754932
0.759406
0.763881
0.768355
0.772829
0.777303
0.781777
0.786252
0.790726
0.7952
0.794813
0.794426
0.794039
0.793652
0.793265
0.792877
0.79249
0.792103
0.791716
0.791329
0.790942
0.790555
0.790168
0.789781
0.789394
0.789006
0.788619
0.788232
0.787845
0.787458
0.787071
0.786684
0.786297
0.78591
0.785523
0.785135
0.784748
0.784361
0.783974
0.783587
0.7832
0.787737
0.792273
0.79681
0.801347
0.805883
0.81042
0.814957
0.819493
0.82403
0.828567
0.833103
0.83764
0.842177
0.846713
0.85125
