"x"
23.331627
23.193003
23.05438
22.915757
22.777133
22.63851
22.499887
22.361263
22.22264
22.084017
21.945393
21.80677
21.668147
21.529523
21.3909
21.248139
21.105377
20.962616
20.819855
20.677094
20.534332
20.391571
20.24881
20.106048
19.963287
19.820526
19.677765
19.535003
19.392242
19.249481
19.106719
18.963958
18.821197
18.678435
18.535674
18.392913
18.250152
18.10739
17.964629
17.821868
17.679106
17.536345
17.393584
17.250823
17.108061
16.9653
16.845987
16.726673
16.60736
16.488047
16.368733
16.24942
16.130107
16.010793
15.89148
15.772167
15.652853
15.53354
15.414227
15.294913
15.1756
15.056287
14.936973
14.81766
14.698347
14.579033
14.45972
14.340407
14.221093
14.10178
13.982467
13.863153
13.74384
13.624527
13.505213
13.3859
13.358981
13.332061
13.305142
13.278223
13.251303
13.224384
13.197465
13.170545
13.143626
13.116706
13.089787
13.062868
13.035948
13.009029
12.98211
12.95519
12.928271
12.901352
12.874432
12.847513
12.820594
12.793674
12.766755
12.739835
12.712916
12.685997
12.659077
12.632158
12.605239
12.578319
12.5514
12.60101
12.650619
12.700229
12.749839
12.799448
12.849058
12.898668
12.948277
12.997887
13.047497
13.097106
13.146716
13.196326
13.245935
13.295545
13.345155
13.394765
13.444374
13.493984
13.543594
13.593203
13.642813
13.692423
13.742032
13.791642
13.841252
13.890861
13.940471
13.990081
14.03969
14.0893
14.188257
14.287214
14.386171
14.485129
14.584086
14.683043
14.782
14.880957
14.979914
15.078871
15.177829
15.276786
15.375743
15.4747
15.573657
15.672614
15.771571
15.870529
15.969486
16.068443
16.1674
16.266357
16.365314
16.464271
16.563229
16.662186
16.761143
16.8601
16.963339
17.066577
17.169816
17.273055
17.376294
17.479532
17.582771
17.68601
17.789248
17.892487
17.995726
18.098965
18.202203
18.305442
18.408681
18.511919
18.615158
18.718397
18.821635
18.924874
19.028113
19.131352
19.23459
19.337829
19.441068
19.544306
19.647545
19.750784
19.854023
19.957261
20.0605
20.182127
20.303753
20.42538
20.547007
20.668633
20.79026
20.911887
21.033513
21.15514
21.276767
21.398393
21.52002
21.641647
21.763273
21.8849
22.006527
22.128153
22.24978
22.371407
22.493033
22.61466
22.736287
22.857913
22.97954
23.101167
23.222793
23.34442
23.466047
23.587673
23.7093
23.790329
23.871358
23.952387
24.033416
24.114445
24.195474
24.276503
24.357532
24.438561
24.51959
24.600619
24.681648
24.762677
24.843706
24.924735
25.005765
25.086794
25.167823
25.248852
25.329881
25.41091
25.491939
25.572968
25.653997
25.735026
25.816055
25.897084
25.978113
26.059142
26.140171
26.2212
26.254203
26.287207
26.32021
26.353213
26.386217
26.41922
26.452223
26.485227
26.51823
26.551233
26.584237
26.61724
26.650243
26.683247
26.71625
26.749253
26.782257
26.81526
26.848263
26.881267
26.91427
26.947273
26.980277
27.01328
27.046283
27.079287
27.11229
27.145293
27.178297
27.2113
27.206019
27.200739
27.195458
27.190177
27.184897
27.179616
27.174335
27.169055
27.163774
27.158494
27.153213
27.147932
27.142652
27.137371
27.13209
27.12681
27.121529
27.116248
27.110968
27.105687
27.100406
27.095126
27.089845
27.084565
27.079284
27.074003
27.068723
27.063442
27.058161
27.052881
27.0476
26.999277
26.950955
26.902632
26.85431
26.805987
26.757665
26.709342
26.661019
26.612697
26.564374
26.516052
26.467729
26.419406
26.371084
26.322761
26.274439
26.226116
26.177794
26.129471
26.081148
26.032826
25.984503
25.936181
25.887858
25.839535
25.791213
25.74289
25.694568
25.646245
25.597923
25.5496
25.410977
25.272353
25.13373
24.995107
24.856483
24.71786
24.579237
24.440613
24.30199
24.163367
24.024743
23.88612
23.747497
23.608873
23.47025
