"x"
12.494647
12.348643
12.20264
12.056637
11.910633
11.76463
11.618627
11.472623
11.32662
11.180617
11.034613
10.88861
10.742607
10.596603
10.4506
10.305742
10.160884
10.016026
9.871168
9.72631
9.581452
9.436594
9.291735
9.146877
9.002019
8.857161
8.712303
8.567445
8.422587
8.277729
8.132871
7.988013
7.843155
7.698297
7.553439
7.408581
7.263723
7.118865
6.974006
6.829148
6.68429
6.539432
6.394574
6.249716
6.104858
5.96
5.883857
5.807713
5.73157
5.655427
5.579283
5.50314
5.426997
5.350853
5.27471
5.198567
5.122423
5.04628
4.970137
4.893993
4.81785
4.741707
4.665563
4.58942
4.513277
4.437133
4.36099
4.284847
4.208703
4.13256
4.056417
3.980273
3.90413
3.827987
3.751843
3.6757
3.658026
3.640352
3.622677
3.605003
3.587329
3.569655
3.551981
3.534306
3.516632
3.498958
3.481284
3.46361
3.445935
3.428261
3.410587
3.392913
3.375239
3.357565
3.33989
3.322216
3.304542
3.286868
3.269194
3.251519
3.233845
3.216171
3.198497
3.180823
3.163148
3.145474
3.1278
3.178761
3.229723
3.280684
3.331645
3.382606
3.433568
3.484529
3.53549
3.586452
3.637413
3.688374
3.739335
3.790297
3.841258
3.892219
3.943181
3.994142
4.045103
4.096065
4.147026
4.197987
4.248948
4.29991
4.350871
4.401832
4.452794
4.503755
4.554716
4.605677
4.656639
4.7076
4.783304
4.859007
4.934711
5.010414
5.086118
5.161821
5.237525
5.313229
5.388932
5.464636
5.540339
5.616043
5.691746
5.76745
5.843154
5.918857
5.994561
6.070264
6.145968
6.221671
6.297375
6.373079
6.448782
6.524486
6.600189
6.675893
6.751596
6.8273
6.919574
7.011848
7.104123
7.196397
7.288671
7.380945
7.473219
7.565494
7.657768
7.750042
7.842316
7.93459
8.026865
8.119139
8.211413
8.303687
8.395961
8.488235
8.58051
8.672784
8.765058
8.857332
8.949606
9.041881
9.134155
9.226429
9.318703
9.410977
9.503252
9.595526
9.6878
9.788043
9.888287
9.98853
10.088773
10.189017
10.28926
10.389503
10.489747
10.58999
10.690233
10.790477
10.89072
10.990963
11.091207
11.19145
11.291693
11.391937
11.49218
11.592423
11.692667
11.79291
11.893153
11.993397
12.09364
12.193883
12.294127
12.39437
12.494613
12.594857
12.6951
12.777729
12.860358
12.942987
13.025616
13.108245
13.190874
13.273503
13.356132
13.438761
13.52139
13.604019
13.686648
13.769277
13.851906
13.934535
14.017165
14.099794
14.182423
14.265052
14.347681
14.43031
14.512939
14.595568
14.678197
14.760826
14.843455
14.926084
15.008713
15.091342
15.173971
15.2566
15.33327
15.40994
15.48661
15.56328
15.63995
15.71662
15.79329
15.86996
15.94663
16.0233
16.09997
16.17664
16.25331
16.32998
16.40665
16.48332
16.55999
16.63666
16.71333
16.79
16.86667
16.94334
17.02001
17.09668
17.17335
17.25002
17.32669
17.40336
17.48003
17.5567
17.55541
17.554119
17.552829
17.551539
17.550248
17.548958
17.547668
17.546377
17.545087
17.543797
17.542506
17.541216
17.539926
17.538635
17.537345
17.536055
17.534765
17.533474
17.532184
17.530894
17.529603
17.528313
17.527023
17.525732
17.524442
17.523152
17.521861
17.520571
17.519281
17.51799
17.5167
17.430055
17.34341
17.256765
17.170119
17.083474
16.996829
16.910184
16.823539
16.736894
16.650248
16.563603
16.476958
16.390313
16.303668
16.217023
16.130377
16.043732
15.957087
15.870442
15.783797
15.697152
15.610506
15.523861
15.437216
15.350571
15.263926
15.177281
15.090635
15.00399
14.917345
14.8307
14.684697
14.538693
14.39269
14.246687
14.100683
13.95468
13.808677
13.662673
13.51667
13.370667
13.224663
13.07866
12.932657
12.786653
12.64065
