"uFastC","uSlowC","uNecroC","pFastC","pSlowC","pNecroC","livingMicrobeC","uFastN","uSlowN","uNecroN","pFastN","pSlowN","pNecroN","inorganicN","CO2","livingMicrobeN"
0.0331378446054959,0.398911537442425,0.0141935235531834,1.70708060812805,0.039666403090768,5.38780774223713,0.00694579543442279,6.60537617638158e-05,0.0351079440997589,0.00174510535489962,0.00241449841956052,0.00347978949808505,0.662435378143921,0.00135214740067189,40.6519392999365,0.00113865498924973
0.0315442567544725,0.27892966677346,0.0133877672755522,1.59094868939288,0.0277280783288605,5.10604856942378,0.00709946863441967,0.000205245061567527,0.0334370520174003,0.00164603696010887,0.00720477959606933,0.00332216817933031,0.627792856896364,0.00129496661090048,41.1839962578403,0.00116384731711614
0.0352105222232313,0.536485429513807,0.0148430433431706,1.85243586633846,0.0535021079666632,5.61575322650158,0.00677370426548094,3.42400632057042e-05,0.0375318861247371,0.00182496434547182,0.00130802039648938,0.00372474805992484,0.690461462274797,0.00145904852386185,40.1246788542769,0.00111044332220984
0.0335983725925426,0.430020834384466,0.0143448028468504,1.73964703518509,0.0427877838572415,5.44069926933146,0.00689854937928734,7.64942532691326e-05,0.036898386334559,0.00176370526805536,0.00282495922658127,0.00365907961503808,0.668938434753863,0.00140091207672161,40.5316861068723,0.00113090973430966
0.0368539610589987,0.64227324923272,0.0152909562247291,1.96586174904444,0.0641972931337944,5.77275712318124,0.00669423552889451,2.02356906002771e-05,0.0390112417928764,0.00188003560140114,0.000797530307566734,0.00387558210545632,0.709765220063277,0.0015181429269246,39.7357541870205,0.00109741566047466
0.0373828453221379,0.675945129792086,0.0154236573055607,2.0020997836264,0.0676116537959722,5.81916721806507,0.00667650948224582,2.85168237644241e-05,0.0416495921925583,0.00189635130806076,0.00113456778433142,0.00414128637304091,0.715471379270299,0.00155464969051704,39.6153759570303,0.001094509751187
0.0374045384418207,0.677327700561285,0.0154293186670109,2.00358494607815,0.0677518577662458,5.82117455569556,0.00667588151387328,1.77222167577443e-05,0.0396177377463458,0.00189704737709149,0.000705408341500483,0.0039373618683813,0.715718183077319,0.00153557840866827,39.6103339557044,0.00109440680555232
