"uFastC","uSlowC","uNecroC","pFastC","pSlowC","pNecroC","livingMicrobeC","uFastN","uSlowN","uNecroN","pFastN","pSlowN","pNecroN","inorganicN","CO2","livingMicrobeN"
0.00880695789799681,0.209634616670787,0.00310128794462164,0.389983426545932,0.0207594138909693,1.20120097741701,0.00918446031256489,7.37081333875972e-05,0.0100688255424947,0.000381305894830528,0.00192626792225895,0.00100806591528696,0.147688644764385,2.93088012668561e-05,87.3833197951801,0.00150564923156782
0.00932943779115089,0.126130679083449,0.00305553810821283,0.391413793399372,0.0125167308884059,1.18927506427962,0.0100102112491627,0.000222652953316759,0.0107302446185259,0.000375680914944203,0.00590128702830934,0.00107358799326728,0.146222343968808,2.95004745078131e-05,87.4842594810667,0.00164101823756761
0.00916371221417545,0.161100861048321,0.00292694264686612,0.393363762743501,0.0159599159789486,1.13136145141988,0.00894142298525918,7.79352321953382e-05,0.00880385556764353,0.000359869997565507,0.00204924031225044,0.000882590556491967,0.139101817797526,2.92673582192499e-05,87.5031728668289,0.00146580704676397
0.0081084435204424,0.305180421364098,0.00338420468205275,0.384555329576037,0.0302278411447088,1.3150300431616,0.00937780557847629,3.82750463591282e-05,0.0108127705312894,0.000416090739596645,0.000993784643246524,0.00108279820416513,0.161684021700193,2.93301400165823e-05,87.1701268468368,0.00153734517679939
0.00860390644901286,0.231834843533389,0.00322479321727019,0.386759824441749,0.0229573289595818,1.25093356833218,0.00950894537762829,8.50481363178759e-05,0.0113593649200798,0.000396490969336499,0.00221826828645158,0.00113617952802036,0.153803307581826,2.93730260804625e-05,87.3121677255557,0.00155884350452935
0.00757907621933321,0.373231664819097,0.00361012871148721,0.379207429926841,0.036984784812968,1.4062239859822,0.0096438600490196,2.23237842623304e-05,0.0110839590579799,0.000443868284199248,0.000578928955067199,0.00111056769124801,0.172896391719124,2.93727765768439e-05,87.0095100053456,0.00158096066377381
0.00737388278286801,0.392114359955316,0.00372783260957344,0.374315126655898,0.0388579000986494,1.4579771777876,0.00995448372033561,3.10728504948056e-05,0.0128983853475371,0.000458340074947552,0.000804486683974922,0.00129066636356481,0.179259489072245,2.94348046844397e-05,86.9416701722554,0.00163188257710417
0.00741577220867377,0.394744959039085,0.00368115461325352,0.377186304417131,0.0391218273063459,1.43789965005377,0.00969963069044622,1.94454180863579e-05,0.011267081014357,0.000452600977039365,0.000503890554164135,0.00112908217099904,0.17679094058038,2.93801459501429e-05,86.9562416375358,0.00159010339187644
