"x"
0.756313
0.756027
0.75574
0.755453
0.755167
0.75488
0.754593
0.754307
0.75402
0.753733
0.753447
0.75316
0.752873
0.752587
0.7523
0.759116
0.765932
0.772748
0.779565
0.786381
0.793197
0.800013
0.806829
0.813645
0.820461
0.827277
0.834094
0.84091
0.847726
0.854542
0.861358
0.868174
0.87499
0.881806
0.888623
0.895439
0.902255
0.909071
0.915887
0.922703
0.929519
0.936335
0.943152
0.949968
0.956784
0.9636
0.964687
0.965773
0.96686
0.967947
0.969033
0.97012
0.971207
0.972293
0.97338
0.974467
0.975553
0.97664
0.977727
0.978813
0.9799
0.980987
0.982073
0.98316
0.984247
0.985333
0.98642
0.987507
0.988593
0.98968
0.990767
0.991853
0.99294
0.994027
0.995113
0.9962
0.996319
0.996439
0.996558
0.996677
0.996797
0.996916
0.997035
0.997155
0.997274
0.997394
0.997513
0.997632
0.997752
0.997871
0.99799
0.99811
0.998229
0.998348
0.998468
0.998587
0.998706
0.998826
0.998945
0.999065
0.999184
0.999303
0.999423
0.999542
0.999661
0.999781
0.9999
0.999694
0.999487
0.999281
0.999074
0.998868
0.998661
0.998455
0.998248
0.998042
0.997835
0.997629
0.997423
0.997216
0.99701
0.996803
0.996597
0.99639
0.996184
0.995977
0.995771
0.995565
0.995358
0.995152
0.994945
0.994739
0.994532
0.994326
0.994119
0.993913
0.993706
0.9935
0.993486
0.993471
0.993457
0.993443
0.993429
0.993414
0.9934
0.993386
0.993371
0.993357
0.993343
0.993329
0.993314
0.9933
0.993286
0.993271
0.993257
0.993243
0.993229
0.993214
0.9932
0.993186
0.993171
0.993157
0.993143
0.993129
0.993114
0.9931
0.990839
0.988577
0.986316
0.984055
0.981794
0.979532
0.977271
0.97501
0.972748
0.970487
0.968226
0.965965
0.963703
0.961442
0.959181
0.956919
0.954658
0.952397
0.950135
0.947874
0.945613
0.943352
0.94109
0.938829
0.936568
0.934306
0.932045
0.929784
0.927523
0.925261
0.923
0.91497
0.90694
0.89891
0.89088
0.88285
0.87482
0.86679
0.85876
0.85073
0.8427
0.83467
0.82664
0.81861
0.81058
0.80255
0.79452
0.78649
0.77846
0.77043
0.7624
0.75437
0.74634
0.73831
0.73028
0.72225
0.71422
0.70619
0.69816
0.69013
0.6821
0.685016
0.687932
0.690848
0.693765
0.696681
0.699597
0.702513
0.705429
0.708345
0.711261
0.714177
0.717094
0.72001
0.722926
0.725842
0.728758
0.731674
0.73459
0.737506
0.740423
0.743339
0.746255
0.749171
0.752087
0.755003
0.757919
0.760835
0.763752
0.766668
0.769584
0.7725
0.772973
0.773447
0.77392
0.774393
0.774867
0.77534
0.775813
0.776287
0.77676
0.777233
0.777707
0.77818
0.778653
0.779127
0.7796
0.780073
0.780547
0.78102
0.781493
0.781967
0.78244
0.782913
0.783387
0.78386
0.784333
0.784807
0.78528
0.785753
0.786227
0.7867
0.787113
0.787526
0.787939
0.788352
0.788765
0.789177
0.78959
0.790003
0.790416
0.790829
0.791242
0.791655
0.792068
0.792481
0.792894
0.793306
0.793719
0.794132
0.794545
0.794958
0.795371
0.795784
0.796197
0.79661
0.797023
0.797435
0.797848
0.798261
0.798674
0.799087
0.7995
0.798255
0.79701
0.795765
0.794519
0.793274
0.792029
0.790784
0.789539
0.788294
0.787048
0.785803
0.784558
0.783313
0.782068
0.780823
0.779577
0.778332
0.777087
0.775842
0.774597
0.773352
0.772106
0.770861
0.769616
0.768371
0.767126
0.765881
0.764635
0.76339
0.762145
0.7609
0.760613
0.760327
0.76004
0.759753
0.759467
0.75918
0.758893
0.758607
0.75832
0.758033
0.757747
0.75746
0.757173
0.756887
0.7566
